-22.68120259551281,-1.2456199810823005E-4,0.0,[Parachute]
-21.578456198732084,-8.776108004731227E-5,0.01,[Parachute]
-19.95403754063748,-1.1174259506338865E-4,0.02,[Parachute]
-18.64596583306167,7.108816496798416E-6,0.03,[Parachute]
-17.843682337249334,-3.0021506091117567E-5,0.04,[Parachute]
-16.428022737450597,-2.3389423044818603E-5,0.05,[Parachute]
-15.43821467567952,-4.269075908218098E-5,0.06,[Parachute]
-13.718797370679685,-5.650897797782818E-5,0.07,[Parachute]
-13.25048414569053,-1.0988358395508183E-4,0.08,[Parachute]
-11.820253953239673,7.355600422778873E-6,0.09,[Parachute]
-10.738033523973957,-4.9551687596180196E-5,0.1,[Parachute]
-9.009569880882832,-3.720076925479094E-5,0.11,[Parachute]
-8.018601452817755,-6.360190554893407E-5,0.12,[Parachute]
-7.1287057692962925,-9.124630113418852E-5,0.13,[Parachute]
-6.019342885056701,-4.8480248700195397E-5,0.14,[Parachute]
-4.625779704521688,-3.843608384926448E-5,0.15,[Parachute]
-3.0409010624430577,-1.8013588001050386E-5,0.16,[Parachute]
-2.0459559613810083,-3.093013088941239E-5,0.17,[Parachute]
-0.935881010980971,-3.2024988172799776E-5,0.18,[Parachute]
0.055634354193651016,-3.0438283493033328E-5,0.19,[Parachute]
1.6993305540647723,-4.2331250475409746E-5,0.2,[Parachute]
3.010936768960381,-1.6840333396934634E-5,0.21,[Parachute]
3.745620788758895,-8.458603641911098E-5,0.22,[Parachute]
5.22338282195954,-1.0881930968867694E-4,0.23,[Parachute]
6.455585276068536,-7.379001049419951E-5,0.24,[Parachute]
7.865759592356374,-1.0107579578632624E-4,0.25,[Parachute]
9.243213623906213,-7.96336435305349E-5,0.26,[Parachute]
9.960633960947296,-8.155343759640839E-5,0.27,[Parachute]
11.299445850266638,-7.49577845348072E-5,0.28,[Parachute]
12.543813577141561,-9.294831503851126E-5,0.29,[Parachute]
13.807705267512944,-7.596573688888227E-5,0.3,[Parachute]
15.154399628482093,-8.061881251338789E-5,0.31,[Parachute]
15.995892270515393,-1.3343518016184435E-4,0.32,[Parachute]
17.70097222466676,-1.1936679666318053E-4,0.33,[Parachute]
18.268898895618843,-9.73869739248954E-5,0.34,[Parachute]
19.98967367284645,-8.040697050904151E-5,0.35,[Parachute]
21.119267072623337,-1.5977034193713664E-4,0.36,[Parachute]
22.611669491633865,-1.3167978890393325E-4,0.37,[Parachute]
23.025773848663434,-2.1066475697355207E-4,0.38,[Parachute]
25.087244282874106,-4.283100421049839E-4,0.39,[Parachute]
25.770752165646932,-9.151483507995287E-4,0.4,[Parachute]
27.086587738910104,-0.001266915833206729,0.41,[Parachute]
28.340827998086148,-0.0014542033946823335,0.42,[Parachute]
29.667298857584033,-0.0024167187087246714,0.43,[Parachute]
30.403048271401513,-2.49602391770707E-4,0.44,[Parachute]
31.728867240731613,5.0243380166472704E-5,0.45,[Parachute]
33.096149088173895,-7.615246947201724E-6,0.46,[Parachute]
34.31168166495693,-8.034713493766908E-5,0.47,[Parachute]
35.60623873652641,-1.5699710730292281E-4,0.48,[Parachute]
36.67403069185532,-5.4361322124851055E-5,0.49,[Parachute]
37.253870470025156,-9.80635424528546E-5,0.5,[Parachute]
39.373040406492336,-1.2161179885884271E-4,0.51,[Parachute]
39.94298732220809,-4.2375584265153585E-5,0.52,[Parachute]
41.733050772700444,-6.477976605664653E-5,0.53,[Parachute]
42.228022000538765,-1.0346954070788237E-4,0.54,[Parachute]
43.63713948843585,-1.2283034611495393E-4,0.55,[Parachute]
44.63690453527187,1.5359613080438144E-4,0.56,[Parachute]
46.6664505278521,9.037505369186399E-5,0.57,[Parachute]
47.10402921580752,5.4839527909516165E-6,0.58,[Parachute]
48.53168755884925,1.0815623771265781E-4,0.59,[Parachute]
49.46319866617886,-3.139746160221903E-5,0.6,[Parachute]
50.689008807622955,-6.771200927666324E-5,0.61,[Parachute]
51.312961604179925,-1.1755187981752687E-4,0.62,[Parachute]
53.14094475729186,8.497876864867922E-5,0.63,[Parachute]
53.72794000402991,1.4421584180695525E-4,0.64,[Parachute]
55.34009812452626,-3.1766676999367096E-5,0.65,[Parachute]
56.536760212348,-1.2466536933564655E-4,0.66,[Parachute]
57.437299054825154,-7.532892966060668E-5,0.67,[Parachute]
58.59244794786091,8.904318340685454E-5,0.68,[Parachute]
59.45607568249694,-1.2112648910706205E-6,0.69,[Parachute]
60.848443240569836,-2.0426561252556052E-4,0.7,[Parachute]
61.65636056975395,-1.4405481081866255E-4,0.71,[Parachute]
63.079009252774874,-1.1015642658323797E-4,0.72,[Parachute]
63.743702769111344,-1.922289032176624E-4,0.73,[Parachute]
65.17301021067186,-1.8221695255577785E-4,0.74,[Parachute]
66.3252116343134,-2.370603550993261E-4,0.75,[Parachute]
66.91193334925109,-1.9888923044048841E-4,0.76,[Parachute]
68.90190945326346,-2.3362500879263315E-4,0.77,[Parachute]
69.6669437140656,-1.379379709126146E-4,0.78,[Parachute]
71.05884321866037,-2.2610626402486516E-4,0.79,[Parachute]
71.52824810338393,-2.547105377823884E-4,0.8,[Parachute]
72.83148351366732,-1.574130758902801E-4,0.81,[Parachute]
73.89218585850108,-7.179153925179964E-5,0.82,[Parachute]
75.07081300413807,-2.2915097084249777E-4,0.83,[Parachute]
76.80456804605745,-8.055744865773585E-5,0.84,[Parachute]
76.81594895723312,-1.0055424041688918E-5,0.85,[Parachute]
78.97410007188371,-3.4024324113399927E-4,0.86,[Parachute]
78.95390622389803,-3.0760286711469767E-4,0.87,[Parachute]
