-1790.70216618814,4.458059279050462E-9
4773.534950632543,8.145059875563788E-8
-4375.78447915887,3.638917918194952E-7
4908.932722330717,6.964578885946752E-8
-1024.6721240848178,-2.694980455049286E-8
-4405.9746265616295,-5.75930003497367E-7
-1660.7398481261198,2.57618337173037E-8
2018.6830654184441,1.38698487342006E-7
1219.236461355346,9.800863292778343E-8
-1218.3927600324726,-6.4252440092851765E-9
-656.9398210604818,1.3477613179553858E-8
-547.5053407228166,3.387461809163718E-8
-2760.5623082518055,6.296208645909862E-8
1805.1329557257147,7.552820511767143E-8
-1833.5643495574823,-4.46140139125316E-9
-3681.635379492827,7.657589095820191E-8
-5230.175823343208,4.301905949534577E-8
-5286.723305676167,-4.792064423933035E-8
1104.1792541712189,8.051227078103217E-8
-4831.135480070191,2.8669497100044024E-8
-5116.5349825001895,-9.181110452150869E-9
-3481.8803149991772,8.622336352370117E-8
-730.6118087132301,8.246688905529717E-10
-4529.324851412276,2.5400491522972054E-7
-2394.805698388044,8.036945759979623E-8
-2394.561868635839,5.0280417477981574E-8
440.1981423844914,1.1148963040651093E-7
1402.2495593595536,1.6015550682355346E-7
3308.738451426526,2.499498480712007E-8
-4800.668295108473,-6.40604951315103E-8
656.7987606961212,2.0189448610350148E-7
-3743.7546768670527,9.764663352195808E-8
4960.350695201742,7.978689482503367E-8
-3792.763309472954,1.6669453398241332E-7
-496.9361379581069,4.1367846902351055E-8
-4445.292042171998,1.8420369800766895E-7
4917.067157502114,2.1961521993287242E-8
4939.610199629547,5.3884881458810716E-8
-5250.9546335915065,4.055835883408911E-8
-1729.1360772867654,2.2142776231561903E-8
-2454.183510020396,7.397752319291488E-8
-3074.5969678002302,2.1905380945357503E-8
-4308.5631343210125,-1.8903248455645425E-7
-2713.405823857456,9.031998678799624E-8
-1717.2492691351292,2.4605992458935672E-8
4709.434958637853,1.2934142802485182E-7
3651.9372609035804,-3.704253349193881E-8
3963.715626384914,-4.891009853757338E-8
171.46558044297075,2.0316349072114202E-7
1588.875140184072,4.9197707921516805E-6
3538.065430492426,-1.61561919548234E-8
128.74069629552494,2.0496379176296063E-7
3586.6383793771,-2.8820673349164235E-8
-2447.738416739159,6.578519968995268E-8
1849.975958479822,9.614952500092998E-8
-242.10199129069716,2.145475813206594E-7
-1903.5157123404517,1.2913629602153039E-8
-1058.9633340951768,-1.3189501184549642E-8
-4710.84099773203,6.649804935594417E-8
-4509.798761434146,2.2110099796386894E-7
2447.144707485069,4.1206241156027055E-8
-874.2867995118947,2.492286329376807E-8
4955.989726349048,1.0908240821123956E-7
648.753433482642,-2.5532717886858842E-8
971.2234765338878,1.3663039438977492E-7
-454.03801359731966,5.396251102843243E-8
-546.4597255621399,3.0448789555001874E-8
3520.6572719463757,-1.781887054735413E-8
-1050.9246818729719,-1.9085640876485084E-8
-4944.970838590468,9.476070312651192E-8
-4274.912093096389,2.1397691222390504E-7
4953.46041102349,7.593608368156277E-8
654.8166031672079,1.9238526606630042E-7
-3371.7180168549985,1.4609777112400438E-7
165.95763418818967,2.014433066757437E-7
681.4636451809904,1.922391908548525E-8
-5071.83488921668,4.17897938361831E-8
4246.24011886974,-2.25208255066639E-8
1219.9604259365935,9.871709798639731E-8
636.8430656205314,1.6369126112750906E-7
-131.29077010913736,1.8681553019581894E-7
3303.5644378987827,2.0155824702206988E-8
2992.1812432194956,-2.6309765725817586E-8
3481.457252681121,-3.319800007719343E-8
443.2787709271257,1.0971264093472615E-7
-4316.495507517728,1.2230013977271113E-7
-618.7369104954315,1.791192457099724E-8
-1932.5511718522173,-5.794150164854815E-9
-1042.7447158845582,-4.389861435676048E-9
-5157.865201279783,6.226570810896564E-8
-2336.299429867494,2.0031510162279495E-8
272.40911265323007,1.3827016963674898E-7
-4942.883557074548,1.3042765447313635E-7
-5192.823031742166,8.076307036275014E-8
-2630.83244429581,5.415911155230805E-8
-666.267088859624,1.0705618267066112E-8
333.4678691909852,1.5503252833649664E-7
-5042.915278335677,3.736739509812809E-8
23.450031613197254,1.9844398264908681E-7
-2972.9169507078827,4.2742156179684636E-8
